"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2020-07-21,9947.00567179618,-139.628534338897,-139.628534338897,-139.628534338897,-139.628534338897,-139.628534338897,-139.628534338897,0,0,0,6958.72176144934,12744.7260433538,9947.00567179618,9947.00567179618,9807.37713745728
2020-07-22,9967.31190759052,54.7593350699793,54.7593350699793,54.7593350699793,54.7593350699793,54.7593350699793,54.7593350699793,0,0,0,7295.86971980277,13133.7786261397,9967.31190759052,9967.31190759052,10022.0712426605
2020-07-23,9987.61814338486,93.1047034025749,93.1047034025749,93.1047034025749,93.1047034025749,93.1047034025749,93.1047034025749,0,0,0,7205.13138193175,13078.1902724686,9987.61814338486,9987.61814338486,10080.7228467874
2020-07-24,10007.9243791792,36.9731940370582,36.9731940370582,36.9731940370582,36.9731940370582,36.9731940370582,36.9731940370582,0,0,0,7166.00439182861,13034.5508307407,10007.9243791792,10007.9243791792,10044.8975732163
2020-07-25,10028.2306149735,145.049246259885,145.049246259885,145.049246259885,145.049246259885,145.049246259885,145.049246259885,0,0,0,7446.28521060368,13139.1009088661,10028.2306149735,10028.2306149735,10173.2798612334
2020-07-26,10048.5368507679,-18.1877587334321,-18.1877587334321,-18.1877587334321,-18.1877587334321,-18.1877587334321,-18.1877587334321,0,0,0,7208.76657638854,13000.1148403059,10048.5368507679,10048.5368507679,10030.3490920345
2020-07-27,10068.8430865622,-172.07018569725,-172.07018569725,-172.07018569725,-172.07018569725,-172.07018569725,-172.07018569725,0,0,0,6802.77816763964,12680.8929569914,10068.8430865622,10068.8430865622,9896.77290086498
2020-07-28,10089.1493223566,-139.628534339689,-139.628534339689,-139.628534339689,-139.628534339689,-139.628534339689,-139.628534339689,0,0,0,7193.26535468634,12957.1869676151,10089.1493223566,10089.1493223566,9949.52078801689
2020-07-29,10109.4555581509,54.759335069822,54.759335069822,54.759335069822,54.759335069822,54.759335069822,54.759335069822,0,0,0,7126.44762408206,13159.1781638397,10109.4555581509,10109.4555581509,10164.2148932207
2020-07-30,10129.7617939453,93.1047034024098,93.1047034024098,93.1047034024098,93.1047034024098,93.1047034024098,93.1047034024098,0,0,0,7382.7552156466,13047.5463116477,10129.7617939453,10129.7617939453,10222.8664973477
2020-07-31,10150.0680297396,36.9731940370677,36.9731940370677,36.9731940370677,36.9731940370677,36.9731940370677,36.9731940370677,0,0,0,7332.52937911662,13003.9659817409,10150.0680297396,10150.0680297396,10187.0412237767
2020-08-01,10170.3742635435,145.049246259896,145.049246259896,145.049246259896,145.049246259896,145.049246259896,145.049246259896,0,0,0,7363.15097258038,13218.9438611051,10170.3742635435,10170.3742635435,10315.4235098034
2020-08-02,10190.6804973474,-18.1877587327751,-18.1877587327751,-18.1877587327751,-18.1877587327751,-18.1877587327751,-18.1877587327751,0,0,0,7098.4667473361,12949.293576223,10190.6804973474,10190.6804973474,10172.4927386146
2020-08-03,10210.9867311512,-172.07018569721,-172.07018569721,-172.07018569721,-172.07018569721,-172.07018569721,-172.07018569721,0,0,0,7041.88386669505,12845.7690855952,10210.9867311512,10210.9867311512,10038.916545454
2020-08-04,10231.2929649551,-139.628534339503,-139.628534339503,-139.628534339503,-139.628534339503,-139.628534339503,-139.628534339503,0,0,0,7347.29464155272,12845.062364263,10231.2929649551,10231.2929649551,10091.6644306156
2020-08-05,10251.599198759,54.7593350700666,54.7593350700666,54.7593350700666,54.7593350700666,54.7593350700666,54.7593350700666,0,0,0,7539.8464351053,13138.3008656163,10251.599198759,10251.599198759,10306.3585338291
2020-08-06,10271.9054325629,93.1047034024116,93.1047034024116,93.1047034024116,93.1047034024116,93.1047034024116,93.1047034024116,0,0,0,7363.11105295897,13009.1816670434,10271.9054325629,10271.9054325629,10365.0101359653
2020-08-07,10292.2116663668,36.9731940370773,36.9731940370773,36.9731940370773,36.9731940370773,36.9731940370773,36.9731940370773,0,0,0,7462.60807746403,13235.6214011547,10292.2116663668,10292.2116663668,10329.1848604039
2020-08-08,10312.5179001707,145.049246259893,145.049246259893,145.049246259893,145.049246259893,145.049246259893,145.049246259893,0,0,0,7661.95272931992,13408.8361664213,10312.5179001707,10312.5179001707,10457.5671464306
2020-08-09,10332.8241339745,-18.1877587328398,-18.1877587328398,-18.1877587328398,-18.1877587328398,-18.1877587328398,-18.1877587328398,0,0,0,7250.2115066719,13186.992884961,10332.8241339745,10332.8241339745,10314.6363752417
2020-08-10,10353.1303677784,-172.070185697169,-172.070185697169,-172.070185697169,-172.070185697169,-172.070185697169,-172.070185697169,0,0,0,7340.62454697262,13268.3744693363,10353.1303677784,10353.1303677784,10181.0601820813
2020-08-11,10373.4366015823,-139.628534339316,-139.628534339316,-139.628534339316,-139.628534339316,-139.628534339316,-139.628534339316,0,0,0,7328.42326018998,13059.6963091177,10373.4366015823,10373.4366015823,10233.808067243
2020-08-12,10393.7428353862,54.7593350701102,54.7593350701102,54.7593350701102,54.7593350701102,54.7593350701102,54.7593350701102,0,0,0,7859.57763242242,13323.3069758124,10393.7428353862,10393.7428353862,10448.5021704563
2020-08-13,10414.0490691901,93.1047034026128,93.1047034026128,93.1047034026128,93.1047034026128,93.1047034026128,93.1047034026128,0,0,0,7662.04524381773,13432.2126577957,10414.0490691901,10414.0490691901,10507.1537725927
2020-08-14,10434.355302994,36.973194037009,36.973194037009,36.973194037009,36.973194037009,36.973194037009,36.973194037009,0,0,0,7584.14729862708,13272.6578364806,10434.355302994,10434.355302994,10471.328497031
2020-08-15,10454.6615367978,145.049246259917,145.049246259917,145.049246259917,145.049246259917,145.049246259917,145.049246259917,0,0,0,7653.28026542761,13420.2698101857,10454.6615367978,10454.6615367978,10599.7107830578
2020-08-16,10474.9677681475,-18.187758733058,-18.187758733058,-18.187758733058,-18.187758733058,-18.187758733058,-18.187758733058,0,0,0,7646.92728411436,13493.8492664093,10474.9677681475,10474.9677681475,10456.7800094144
2020-08-17,10495.2739994971,-172.070185697431,-172.070185697431,-172.070185697431,-172.070185697431,-172.070185697431,-172.070185697431,0,0,0,7432.0670269475,13220.8496245319,10495.2739994971,10495.2739994971,10323.2038137996
2020-08-18,10515.5802308467,-139.628534339913,-139.628534339913,-139.628534339913,-139.628534339913,-139.628534339913,-139.628534339913,0,0,0,7508.01203993263,13135.4854834456,10515.5802308467,10515.5802308467,10375.9516965068
2020-08-19,10535.8864621963,54.7593350701539,54.7593350701539,54.7593350701539,54.7593350701539,54.7593350701539,54.7593350701539,0,0,0,7687.78522770909,13447.9687556744,10535.8864621963,10535.8864621963,10590.6457972664
2020-08-20,10556.1926935459,93.1047034026146,93.1047034026146,93.1047034026146,93.1047034026146,93.1047034026146,93.1047034026146,0,0,0,7944.65268414796,13674.7616833516,10556.1926935459,10556.1926935459,10649.2973969485
2020-08-21,10576.4989248955,36.9731940371182,36.9731940371182,36.9731940371182,36.9731940371182,36.9731940371182,36.9731940371182,0,0,0,7870.35570132757,13389.8366016203,10576.4989248955,10576.4989248955,10613.4721189326
2020-08-22,10596.8051562451,145.049246259914,145.049246259914,145.049246259914,145.049246259914,145.049246259914,145.049246259914,0,0,0,7785.66308434237,13705.8368614212,10596.8051562451,10596.8051562451,10741.854402505
2020-08-23,10617.1113875947,-18.1877587331994,-18.1877587331994,-18.1877587331994,-18.1877587331994,-18.1877587331994,-18.1877587331994,0,0,0,7760.38933669915,13542.2074825361,10617.1113875947,10617.1113875947,10598.9236288615
2020-08-24,10637.4176189443,-172.07018569697,-172.07018569697,-172.07018569697,-172.07018569697,-172.07018569697,-172.07018569697,0,0,0,7420.99708819879,13326.2218774891,10637.4176189443,10637.4176189443,10465.3474332474
2020-08-25,10657.723850294,-139.628534339921,-139.628534339921,-139.628534339921,-139.628534339921,-139.628534339921,-139.628534339921,0,0,0,7595.85866974779,13347.5504792116,10657.723850294,10657.723850294,10518.095315954
2020-08-26,10678.0300816436,54.7593350701975,54.7593350701975,54.7593350701975,54.7593350701975,54.7593350701975,54.7593350701975,0,0,0,7931.33541405507,13615.7719624327,10678.0300816436,10678.0300816436,10732.7894167138
2020-08-27,10698.3363129932,93.1047034024495,93.1047034024495,93.1047034024495,93.1047034024495,93.1047034024495,93.1047034024495,0,0,0,7964.65719282311,13706.3907941057,10698.3363129932,10698.3363129932,10791.4410163956
2020-08-28,10718.6425443428,36.9731940370281,36.9731940370281,36.9731940370281,36.9731940370281,36.9731940370281,36.9731940370281,0,0,0,7743.50468988185,13458.5968850462,10718.6425443428,10718.6425443428,10755.6157383798
2020-08-29,10738.9487756924,145.049246259883,145.049246259883,145.049246259883,145.049246259883,145.049246259883,145.049246259883,0,0,0,7805.6683371566,13760.7489169847,10738.9487756924,10738.9487756924,10883.9980219523
2020-08-30,10759.255007042,-18.1877587333408,-18.1877587333408,-18.1877587333408,-18.1877587333408,-18.1877587333408,-18.1877587333408,0,0,0,7759.41032676883,13674.1893631502,10759.255007042,10759.255007042,10741.0672483087
2020-08-31,10779.5612383916,-172.070185697081,-172.070185697081,-172.070185697081,-172.070185697081,-172.070185697081,-172.070185697081,0,0,0,7709.47785873414,13345.3155026674,10779.5612383916,10779.5612383916,10607.4910526945
2020-09-01,10799.8674696731,-139.628534339539,-139.628534339539,-139.628534339539,-139.628534339539,-139.628534339539,-139.628534339539,0,0,0,7940.01029951557,13753.184886754,10799.8674696731,10799.8674696731,10660.2389353336
2020-09-02,10820.1737009546,54.7593350704422,54.7593350704422,54.7593350704422,54.7593350704422,54.7593350704422,54.7593350704422,0,0,0,7904.86845789192,13740.869528204,10820.1737009546,10820.1737009546,10874.9330360251
2020-09-03,10840.4799322361,93.1047034026181,93.1047034026181,93.1047034026181,93.1047034026181,93.1047034026181,93.1047034026181,0,0,0,7911.09430017224,13953.1448990376,10840.4799322361,10840.4799322361,10933.5846356387
2020-09-04,10860.7861635176,36.9731940371373,36.9731940371373,36.9731940371373,36.9731940371373,36.9731940371373,36.9731940371373,0,0,0,7936.49803069149,13853.4045576513,10860.7861635176,10860.7861635176,10897.7593575548
2020-09-05,10881.0923947991,145.049246259894,145.049246259894,145.049246259894,145.049246259894,145.049246259894,145.049246259894,0,0,0,8416.67622054819,14049.4403182493,10881.0923947991,10881.0923947991,11026.141641059
2020-09-06,10901.3986260806,-18.1877587334823,-18.1877587334823,-18.1877587334823,-18.1877587334823,-18.1877587334823,-18.1877587334823,0,0,0,7958.01551426127,13896.7609839475,10901.3986260806,10901.3986260806,10883.2108673471
2020-09-07,10921.7048573621,-172.070185697041,-172.070185697041,-172.070185697041,-172.070185697041,-172.070185697041,-172.070185697041,0,0,0,7639.91171201347,13706.5540754284,10921.7048573621,10921.7048573621,10749.6346716651
2020-09-08,10942.0110886436,-139.628534339548,-139.628534339548,-139.628534339548,-139.628534339548,-139.628534339548,-139.628534339548,0,0,0,7853.91509191778,13673.3132125884,10942.0110886436,10942.0110886436,10802.3825543041
2020-09-09,10962.3173199251,54.7593350699934,54.7593350699934,54.7593350699934,54.7593350699934,54.7593350699934,54.7593350699934,0,0,0,8355.09868669297,14110.7833384388,10962.3173199251,10962.3173199251,11017.0766549951
2020-09-10,10982.6235512066,93.1047034026525,93.1047034026525,93.1047034026525,93.1047034026525,93.1047034026525,93.1047034026525,0,0,0,8336.83919529401,13980.3763022675,10982.6235512066,10982.6235512066,11075.7282546093
2020-09-11,11002.9297824881,36.9731940371468,36.9731940371468,36.9731940371468,36.9731940371468,36.9731940371468,36.9731940371468,0,0,0,8223.50647793084,14044.2003273014,11002.9297824881,11002.9297824881,11039.9029765253
2020-09-12,11023.2360137696,145.049246259904,145.049246259904,145.049246259904,145.049246259904,145.049246259904,145.049246259904,0,0,0,8373.62631152147,14153.3599572103,11023.2360137696,11023.2360137696,11168.2852600295
2020-09-13,11043.5422450511,-18.1877587337004,-18.1877587337004,-18.1877587337004,-18.1877587337004,-18.1877587337004,-18.1877587337004,0,0,0,8293.42943140688,13846.713276168,11043.5422450511,11043.5422450511,11025.3544863174
2020-09-14,11063.8484763326,-172.070185696882,-172.070185696882,-172.070185696882,-172.070185696882,-172.070185696882,-172.070185696882,0,0,0,7953.54333573277,13748.5174502563,11063.8484763326,11063.8484763326,10891.7782906358
2020-09-15,11084.1547076141,-139.628534339556,-139.628534339556,-139.628534339556,-139.628534339556,-139.628534339556,-139.628534339556,0,0,0,8152.50955429879,13730.6586899345,11084.1547076141,11084.1547076141,10944.5261732746
2020-09-16,11104.4609419888,54.7593350700371,54.7593350700371,54.7593350700371,54.7593350700371,54.7593350700371,54.7593350700371,0,0,0,8355.15247342551,14221.7271954043,11104.4609419888,11104.4609419888,11159.2202770588
2020-09-17,11124.7671763634,93.1047034026543,93.1047034026543,93.1047034026543,93.1047034026543,93.1047034026543,93.1047034026543,0,0,0,8279.02798054362,14036.4965363918,11124.7671763634,11124.7671763634,11217.8718797661
2020-09-18,11145.0734107381,36.9731940371563,36.9731940371563,36.9731940371563,36.9731940371563,36.9731940371563,36.9731940371563,0,0,0,8214.36087648012,14028.5385136483,11145.0734107381,11145.0734107381,11182.0466047753
2020-09-19,11165.3796451127,145.049246259902,145.049246259902,145.049246259902,145.049246259902,145.049246259902,145.049246259902,0,0,0,8258.8491419417,14181.1284111177,11165.3796451127,11165.3796451127,11310.4288913726
2020-09-20,11185.6858794874,-18.1877587328901,-18.1877587328901,-18.1877587328901,-18.1877587328901,-18.1877587328901,-18.1877587328901,0,0,0,8294.28235844427,14131.4191354429,11185.6858794874,11185.6858794874,11167.4981207545
2020-09-21,11205.9921138621,-172.070185696841,-172.070185696841,-172.070185696841,-172.070185696841,-172.070185696841,-172.070185696841,0,0,0,8213.79295735341,13911.4721987146,11205.9921138621,11205.9921138621,11033.9219281652
2020-09-22,11226.2983482367,-139.628534339174,-139.628534339174,-139.628534339174,-139.628534339174,-139.628534339174,-139.628534339174,0,0,0,8103.39928287555,14125.0681317642,11226.2983482367,11226.2983482367,11086.6698138975
2020-09-23,11246.6045826114,54.7593350700808,54.7593350700808,54.7593350700808,54.7593350700808,54.7593350700808,54.7593350700808,0,0,0,8504.38862976319,14217.9654609346,11246.6045826114,11246.6045826114,11301.3639176814
2020-09-24,11266.910816986,93.1047034024892,93.1047034024892,93.1047034024892,93.1047034024892,93.1047034024892,93.1047034024892,0,0,0,8470.63256148293,14218.0524889793,11266.910816986,11266.910816986,11360.0155203885
2020-09-25,11287.2170513607,36.9731940369884,36.9731940369884,36.9731940369884,36.9731940369884,36.9731940369884,36.9731940369884,0,0,0,8213.99722823592,14211.9097028322,11287.2170513607,11287.2170513607,11324.1902453976
2020-09-26,11307.5232857353,145.0492462599,145.0492462599,145.0492462599,145.0492462599,145.0492462599,145.0492462599,0,0,0,8510.35935406518,14527.6099293379,11307.5232857353,11307.5232857353,11452.5725319952
2020-09-27,11327.82952011,-18.1877587331082,-18.1877587331082,-18.1877587331082,-18.1877587331082,-18.1877587331082,-18.1877587331082,0,0,0,8476.28280252096,14229.1691970393,11327.82952011,11327.82952011,11309.6417613769
2020-09-28,11348.1357544846,-172.070185696952,-172.070185696952,-172.070185696952,-172.070185696952,-172.070185696952,-172.070185696952,0,0,0,8487.53106340563,14046.0009300025,11348.1357544846,11348.1357544846,11176.0655687877
2020-09-29,11368.4419888593,-139.628534339183,-139.628534339183,-139.628534339183,-139.628534339183,-139.628534339183,-139.628534339183,0,0,0,8343.20089996181,13941.7940412188,11368.4419888593,11368.4419888593,11228.8134545201
2020-09-30,11388.7482232339,54.7593350703254,54.7593350703254,54.7593350703254,54.7593350703254,54.7593350703254,54.7593350703254,0,0,0,8587.916815662,14315.0229723134,11388.7482232339,11388.7482232339,11443.5075583042
2020-10-01,11431.8679078047,93.1047034026578,93.1047034026578,93.1047034026578,93.1047034026578,93.1047034026578,93.1047034026578,0,0,0,8497.48691807549,14407.3999293651,11431.8679078047,11431.8679078047,11524.9726112073
2020-10-02,11474.9875923754,36.9731940370976,36.9731940370976,36.9731940370976,36.9731940370976,36.9731940370976,36.9731940370976,0,0,0,8518.47427157662,14271.661574482,11474.9875923754,11474.9875923754,11511.9607864125
2020-10-03,11518.1072769462,145.049246259923,145.049246259923,145.049246259923,145.049246259923,145.049246259923,145.049246259923,0,0,0,8891.88251094198,14689.6611319715,11518.1072769462,11518.1072769462,11663.1565232061
2020-10-04,11561.2269615169,-18.1877587332496,-18.1877587332496,-18.1877587332496,-18.1877587332496,-18.1877587332496,-18.1877587332496,0,0,0,8578.51897734377,14450.2988747572,11561.2269615169,11561.2269615169,11543.0392027837
2020-10-05,11604.3466460877,-172.070185697063,-172.070185697063,-172.070185697063,-172.070185697063,-172.070185697063,-172.070185697063,0,0,0,8468.93514322985,14123.2858682171,11604.3466460877,11604.3466460877,11432.2764603906
2020-10-06,11647.4663306584,-139.62853433978,-139.62853433978,-139.62853433978,-139.62853433978,-139.62853433978,-139.62853433978,0,0,0,8718.46159012811,14187.6801543411,11647.4663306584,11647.4663306584,11507.8377963186
2020-10-07,11690.5860152292,54.7593350701681,54.7593350701681,54.7593350701681,54.7593350701681,54.7593350701681,54.7593350701681,0,0,0,8918.53661029823,14864.4897480936,11690.5860152292,11690.5860152292,11745.3453502993
2020-10-08,11733.7056997999,93.1047034024927,93.1047034024927,93.1047034024927,93.1047034024927,93.1047034024927,93.1047034024927,0,0,0,8941.31820657081,14714.5140915336,11733.7056997999,11733.7056997999,11826.8104032024
2020-10-09,11776.8253843706,36.9731940370075,36.9731940370075,36.9731940370075,36.9731940370075,36.9731940370075,36.9731940370075,0,0,0,9113.40126380633,14474.7846805521,11776.8253843706,11776.8253843706,11813.7985784077
2020-10-10,11819.9450689414,145.049246259921,145.049246259921,145.049246259921,145.049246259921,145.049246259921,145.049246259921,0,0,0,9238.05307120791,15080.8083734204,11819.9450689414,11819.9450689414,11964.9943152013
2020-10-11,11863.0647535121,-18.187758732516,-18.187758732516,-18.187758732516,-18.187758732516,-18.187758732516,-18.187758732516,0,0,0,8994.08776760624,14731.6775266402,11863.0647535121,11863.0647535121,11844.8769947796
